#{"t_start": 1764264147.0070379, "env_id": "None"}
r,l,t
115.783025,94,113.870766
111.129257,100,114.249774
94.058808,68,114.483093
107.622651,100,114.905044
109.187359,100,115.3408
117.150392,100,116.144571
104.773152,100,116.824755
78.380302,77,117.644684
94.433625,83,118.026699
116.10846,100,118.477435
111.373654,100,118.900785
96.3429,100,119.284782
105.877616,100,119.66705
127.759547,100,120.108409
107.686186,100,120.491115
109.160157,100,120.920128
97.107801,100,121.448847
121.949266,100,121.999714
111.815739,100,122.404586
127.02856,100,122.769838
106.703242,100,123.205255
118.566421,100,123.756718
101.443365,82,124.272703
103.650831,100,124.836392
99.919811,100,125.370416
114.765304,100,125.83945
102.264529,100,126.356055
115.89707,100,126.820247
96.816046,100,127.194659
112.694267,100,127.886969
82.514493,62,128.313833
124.291346,100,128.849244
118.017641,100,129.369122
119.860009,100,129.738001
127.233556,100,130.165686
116.637959,100,130.622288
114.90377,84,130.979808
113.885895,100,131.477862
37.485219,100,131.903145
108.543208,100,132.370075
70.206231,47,132.560902
121.388415,100,133.178152
83.927283,72,133.541605
113.823269,100,133.99408
114.510379,100,134.417632
87.035539,77,134.691933
115.859812,100,135.060663
115.764389,100,137.085724
115.87936,100,137.46407
112.326578,100,137.793285
115.350696,100,138.192868
117.521467,100,138.552771
121.323988,100,139.025599
59.278846,100,139.383765
59.527153,100,139.756641
115.79557,100,140.154478
112.392811,100,140.574004
125.938168,100,140.960724
100.262186,84,141.288696
101.343889,85,141.584482
123.718536,100,141.933454
110.226055,100,142.276711
126.84686,100,142.74806
120.043761,100,143.113059
101.863722,91,143.441252
112.056612,100,143.7747
112.430795,100,144.081046
125.396884,100,144.478876
114.149705,100,144.925735
107.61118,100,145.352857
116.501946,100,145.760933
99.410293,84,146.027717
98.073066,100,146.401681
118.196483,100,146.759369
107.867495,100,147.160471
96.128164,100,147.592802
108.598201,100,147.978769
117.541634,100,148.417602
96.806508,100,148.823873
107.849714,88,149.176929
121.565783,100,149.60254
110.444903,100,149.955676
107.413807,100,150.311761
113.289156,100,150.696003
104.485626,100,151.102209
117.989367,100,151.545466
108.389276,100,151.991535
113.65092,100,152.594322
89.899111,100,153.010124
123.643716,100,153.415038
44.276793,80,153.715236
33.363574,82,154.08415
1.58524,100,154.650791
57.48203,100,155.104774
113.007379,94,155.445504
120.122896,100,155.792569
117.367412,100,156.175309
116.375497,100,156.556526
63.301659,56,159.040964
96.286105,97,159.922757
95.834901,100,160.401984
105.473238,100,160.840532
98.130474,100,161.252229
115.019195,100,161.568551
111.689501,100,161.952616
118.154026,100,162.302045
94.246293,83,162.601823
98.420516,100,162.941715
116.595684,100,163.316
113.357174,100,163.691388
111.440413,100,164.073629
122.677995,100,164.451825
126.154499,100,164.784455
120.517792,100,165.243385
111.85707,100,165.778592
113.731087,100,166.261313
127.94396,100,166.671886
93.278082,73,166.938397
93.083456,100,167.316
104.907955,98,167.732827
121.697529,100,168.147247
93.062111,100,168.559732
114.629314,100,169.00635
91.716211,100,169.606365
71.786373,100,170.06634
120.151081,100,170.479119
116.375862,100,170.894234
112.90561,100,171.256847
116.966736,100,171.600299
56.541967,100,172.120446
118.329936,100,172.543899
108.660491,100,172.931847
115.244871,100,173.286732
110.996952,100,173.652287
129.329741,100,174.321428
103.848672,100,175.238525
115.302622,100,175.631438
120.23536,100,176.017621
113.379533,100,176.383181
114.720718,100,176.782155
96.444085,100,177.139728
114.41213,100,177.497732
121.436984,100,177.838685
119.842348,100,178.218719
114.200473,98,178.657684
98.141921,91,179.420781
125.283625,100,179.934282
100.229572,80,180.286225
119.160722,100,180.978019
87.522716,75,181.268977
112.333882,100,183.916789
128.171327,100,184.392634
120.676085,100,184.85431
103.652885,100,185.360761
115.928202,100,185.990769
121.838495,100,186.631471
119.894297,100,187.086637
103.326947,100,187.722099
117.267446,100,188.200701
81.399326,100,188.997575
17.815554,100,189.731543
31.039451,100,190.34029
9.834423,100,190.976543
14.398257,100,191.697759
62.819683,100,192.256393
108.077819,100,192.812483
116.427292,100,193.371055
106.415818,100,193.899949
74.1909,64,194.458903
91.787151,100,194.828793
97.591763,100,195.179279
