#{"t_start": 1764262858.007675, "env_id": "None"}
r,l,t
76.103349,100,128.386724
105.239266,100,128.81953
100.99074,100,129.305249
77.266703,100,129.824146
110.193312,100,130.272742
110.242674,100,130.741271
98.754526,100,131.1863
104.752457,100,131.642504
103.598291,100,132.15898
107.087652,100,132.631512
85.744561,100,133.0692
102.257388,98,133.507799
105.646976,100,133.976784
16.019921,100,134.467915
78.657891,87,134.867849
111.543134,100,135.35813
75.570388,100,135.784979
109.589966,100,136.241538
79.804958,100,136.88374
108.506243,100,137.366345
108.590563,100,137.858572
54.380328,43,138.033892
103.524267,100,138.500117
106.690825,100,139.008149
104.878757,98,139.484933
78.037994,65,139.783388
91.36979,100,140.284772
109.373469,100,140.783375
104.087356,100,141.350873
93.507219,100,141.783916
107.74571,100,142.217074
107.511705,100,142.690983
107.501589,100,143.150615
111.447435,100,143.709467
32.20473,100,144.15021
99.820288,100,144.63466
106.587065,100,145.090009
92.861817,78,145.456161
107.72905,100,145.939689
109.481231,100,146.416234
89.267478,100,146.869832
93.63184,97,147.299749
106.865826,100,147.791011
90.943429,100,148.257606
112.115186,100,148.727075
104.232875,100,149.202773
10.788747,100,149.632538
112.78874,100,151.915308
60.176958,100,152.574295
106.524825,100,153.039985
106.261427,100,153.481931
110.845939,100,153.939138
106.7182,100,154.443808
110.961146,100,154.947292
104.770702,100,155.387891
100.749862,100,155.854458
99.171023,100,156.306097
103.428882,100,156.797902
31.909798,100,157.314986
17.450555,72,157.631069
63.052533,100,158.074613
108.765806,100,158.525375
109.215701,100,159.002952
106.069162,100,159.529534
107.341065,100,159.980689
110.104842,100,160.429286
69.738093,60,160.826195
109.573948,100,161.284475
104.047625,100,161.795649
99.541734,91,162.217998
115.507097,100,162.693662
54.048332,100,163.13223
104.679232,100,163.58316
98.774933,88,164.03626
110.054603,100,164.478847
110.247715,100,164.929796
106.217398,100,165.412829
106.75089,100,165.841926
42.034307,56,166.163829
52.398298,60,166.423504
87.830688,100,166.845994
103.794359,94,167.245766
93.763588,100,167.712426
105.633798,100,168.196224
109.603508,100,168.71221
97.630785,100,169.129046
103.156838,100,169.578538
76.491754,100,170.026963
68.683006,100,170.556653
110.894752,100,171.045442
103.802918,100,171.511707
99.77007,100,171.97837
49.371027,100,172.367033
84.260033,100,172.856267
108.882766,100,173.367566
74.042983,100,173.967168
54.020287,100,174.393285
107.075557,100,174.859905
102.152135,100,177.198517
102.416919,100,177.700407
107.758843,100,178.242668
102.537907,97,178.693517
108.669244,100,179.159954
101.628793,100,179.650102
89.739852,82,180.071221
104.575503,100,180.510043
106.208877,100,180.976616
110.676254,100,181.493141
107.17637,100,182.092934
112.338112,100,182.558419
105.774975,100,183.025234
99.968611,100,183.5092
66.602373,55,183.811955
111.061487,100,184.409321
111.638514,100,184.942598
62.598561,100,185.55038
90.457042,88,186.079775
37.216515,100,188.341828
24.007609,100,188.865232
83.481655,100,189.37549
109.381272,100,189.848018
100.326719,100,190.324662
99.047177,100,190.782166
111.736682,100,191.157806
87.717741,83,191.524264
104.478779,100,191.941083
100.990706,100,192.378807
100.253106,100,192.840725
110.86753,100,193.273025
109.386679,100,193.689009
112.056301,100,194.088487
84.331887,73,194.37276
11.864069,100,194.802559
62.657173,100,195.172759
82.361108,100,195.639468
64.29373,100,196.089533
106.33648,100,196.505741
110.672752,100,196.915463
111.978089,100,197.455556
102.183036,100,197.856468
105.720125,100,198.310983
82.252409,100,198.66443
12.939776,100,199.088551
16.417657,100,199.526369
14.459059,100,199.883484
4.984285,100,200.294626
16.227775,67,200.58532
3.516175,100,201.005865
5.867951,100,201.429767
7.007736,100,201.820785
8.847832,100,203.944376
25.999074,100,204.322043
18.304336,100,204.710187
66.975868,100,205.071759
35.949406,73,205.347056
99.673354,100,205.820604
17.942619,100,206.293926
97.305074,100,206.691127
87.043086,75,206.98777
77.398789,80,207.276699
107.060116,100,207.63731
79.881936,73,207.936887
108.812038,100,208.439729
81.13303,100,208.804008
12.369889,100,209.204411
37.338715,100,209.570992
28.557727,93,209.935516
21.998923,100,210.309332
85.63095,100,210.808215
75.835782,65,211.101993
75.075872,69,211.369938
110.742518,100,211.763534
104.592332,100,212.152812
79.254155,100,212.732148
41.855985,84,213.070278
17.926947,100,213.523899
88.856196,100,213.901408
108.539727,100,214.302332
108.14528,100,214.686633
94.005487,100,215.145206
59.893693,52,215.36422
97.600922,91,215.701495
104.834877,100,216.157069
99.812486,100,216.552984
83.308435,100,216.958228
89.207462,100,217.400639
100.489472,100,217.820055
109.749829,100,218.202665
85.354814,100,218.668178
110.992152,100,219.057736
113.68849,100,219.525101
111.081999,100,219.908019
95.515168,100,220.325302
93.820008,100,220.702103
92.403751,100,221.15444
78.497355,100,221.534387
106.915841,100,222.008107
77.7865,100,222.435148
87.655964,77,222.741814
92.615816,78,223.053281
85.909383,73,223.378314
118.213057,100,223.800566
115.932637,100,224.26412
120.132535,100,226.181034
113.246051,100,226.615723
105.662323,100,227.000859
23.79401,100,227.398849
41.644602,100,227.783144
72.409105,100,228.167314
109.440777,100,228.666393
107.303823,100,229.049399
111.231911,100,229.467582
82.53561,100,229.816182
83.945229,100,230.254623
109.643677,100,230.676877
116.831574,93,231.101607
95.620067,85,231.449022
105.726137,100,231.848997
99.630608,100,232.266667
114.659039,100,232.649921
99.979542,100,233.199708
83.402162,90,233.568059
108.134526,100,233.999571
89.64663,100,234.365168
129.510406,100,234.765113
91.440983,80,235.090296
111.984426,100,235.538251
33.28491,83,235.852113
94.780481,100,236.265884
100.760475,100,236.739133
116.889129,100,237.132385
98.727185,100,237.520765
96.683703,100,237.948606
105.028447,93,238.314847
111.026642,100,238.731044
111.904326,100,239.178978
89.516466,82,239.497533
58.912149,46,239.664226
109.559531,100,240.123848
84.976494,63,240.365106
88.477711,78,240.712018
122.818361,100,241.079593
118.238184,100,241.514907
89.053619,100,241.965484
111.295525,100,242.397602
83.782739,100,242.796948
104.294596,100,243.180159
123.121227,100,243.696491
128.571334,100,244.180073
125.62031,100,244.667686
77.544213,83,245.107217
84.943849,60,245.380316
117.793714,100,245.896374
111.392635,93,246.347394
129.69179,100,246.828954
112.264227,100,247.365819
94.712839,73,249.447258
97.448846,100,250.187433
90.066619,100,250.685195
107.975069,100,251.213058
23.360275,100,251.672613
26.50472,100,252.34215
18.804821,100,252.826176
93.186233,100,253.392541
121.779062,100,253.963559
103.788356,100,254.479411
119.616524,100,255.011751
98.330751,100,255.816257
70.659953,100,256.343799
107.576428,100,256.847786
103.89049,100,257.291769
112.367657,100,257.762537
115.335145,100,258.227402
118.882787,100,258.769995
119.189379,100,259.337588
107.786913,100,259.88249
98.252752,100,260.488905
91.396084,100,260.988451
110.26923,100,261.460548
88.260806,64,261.82433
121.020922,100,262.361025
100.872301,100,262.916129
30.343285,100,263.535435
37.934267,100,264.092352
51.706041,100,264.613176
14.763939,100,265.210665
87.707354,94,265.6619
127.918044,100,266.134555
74.947098,100,266.76469
114.854632,100,267.325555
72.084177,100,267.87167
15.245488,87,268.388074
24.552392,100,268.849727
20.558698,100,269.4346
20.947336,74,269.846233
15.091926,100,270.483833
116.570032,100,270.94501
94.818583,100,271.430576
25.133751,97,271.90705
44.705842,51,272.131666
34.513114,56,272.586712
91.731732,100,273.269902
89.25889,100,273.84117
99.234183,100,274.460634
83.257994,100,275.020057
90.564829,100,275.595057
120.417043,100,276.075302
112.474872,100,276.810432
108.023356,100,279.565315
126.576649,100,280.121472
107.024564,100,280.678628
118.781947,100,281.291051
114.361874,99,281.807734
111.4087,100,282.466802
120.199922,100,282.926357
120.655585,100,283.558036
92.978044,80,283.992682
89.387665,65,284.311568
112.943207,100,284.839491
51.954251,100,285.323042
63.492435,100,286.026576
25.472181,100,286.63436
44.940863,100,287.20257
23.536298,100,287.665816
28.59581,100,288.139404
71.457357,100,288.624295
118.664341,100,289.072532
70.738458,76,289.438349
58.717812,100,289.904851
77.729859,60,290.239043
119.452503,100,290.693589
106.063719,100,291.232505
111.2285,100,291.736398
93.408915,100,292.238176
105.691172,100,292.738545
66.515914,100,293.155147
42.554063,64,293.426636
64.423805,100,293.855615
50.446396,100,294.287251
123.137219,100,294.972677
55.759473,56,295.305346
111.431377,100,295.882785
86.810658,87,296.344828
116.256672,100,296.85875
45.565946,100,297.287613
19.91412,100,297.720901
28.264684,100,298.18252
49.172461,100,298.654042
16.694807,87,299.003968
25.648698,100,299.502194
15.439776,100,300.02578
91.752934,100,300.500667
108.783283,100,300.975745
110.591816,100,301.490268
98.085475,91,301.953481
106.359016,100,302.403431
104.421272,100,302.845612
108.570367,100,303.2522
112.377953,100,303.706415
72.567113,62,304.002052
65.773373,58,304.286413
116.653875,100,306.215166
85.127408,78,306.518428
107.950503,100,306.968348
40.247575,36,307.135196
117.210337,100,307.566984
114.137015,100,307.945872
116.95945,100,308.518401
108.523852,100,309.002133
100.869732,74,309.337064
123.943565,100,309.767963
82.881128,67,310.08506
108.005162,100,310.575903
77.224369,62,310.83977
106.381261,100,311.250986
107.779493,100,311.667217
124.092177,100,312.107442
110.818737,100,312.553041
102.435656,78,313.011746
81.453094,61,313.283662
78.780241,72,313.634867
117.288443,100,314.069352
91.030265,87,314.416398
115.125829,100,314.860982
59.079818,51,315.15121
105.900405,100,315.817338
114.673726,100,316.384032
114.56713,100,316.924932
38.531014,100,317.444488
116.255959,100,318.045326
119.556308,100,318.642931
120.208729,100,319.200627
42.692288,100,319.77354
27.543882,72,320.123414
16.451848,100,320.649809
21.622051,100,321.222957
26.014244,100,321.766721
116.065127,100,322.348942
75.626664,50,322.617857
72.305224,49,322.866131
121.85029,100,323.399545
31.418186,100,323.93196
86.792569,67,324.298489
118.085602,100,324.822125
111.866702,100,325.331345
123.258008,100,325.871912
124.795103,100,326.386162
120.957735,100,326.947914
122.887937,100,327.451947
117.289787,100,327.981685
96.046282,78,328.417435
103.303111,100,329.001665
106.872796,100,329.554579
93.036293,100,330.081913
96.041287,97,330.615045
81.221117,100,331.146884
116.1245,100,333.773415
120.334608,100,334.263205
128.062352,100,334.714443
83.411886,64,335.021206
75.514349,74,335.364119
33.746306,84,335.800565
26.286884,100,336.289104
109.879108,100,336.681863
34.772492,100,337.141091
28.801957,87,337.47071
45.201963,100,337.94055
20.005898,100,338.413174
14.153043,100,338.947564
3.09985,100,339.384987
3.688305,100,339.929058
2.974115,100,340.518851
7.873779,100,341.0023
15.355805,100,341.481663
0.228433,97,341.925084
-1.001131,100,342.395804
7.286425,82,342.823695
-6.373025,100,343.330357
-2.908176,100,343.824655
6.019857,100,344.228766
-0.216488,100,344.850879
4.139126,100,345.257809
-16.151176,100,345.8132
-6.730113,94,346.318098
-16.948324,100,346.897849
-3.160248,100,347.396286
2.760439,100,347.852341
42.612936,100,348.337059
37.550322,100,348.811691
4.104701,100,349.298592
1.496691,83,349.759448
-2.865099,100,350.294346
-0.660904,100,350.819065
11.398999,100,351.469813
8.511852,100,351.985481
0.69321,100,352.54929
3.014649,100,353.077312
16.122277,100,353.690072
2.110153,100,354.395302
12.687517,100,354.968517
16.584333,100,355.413327
15.95775,72,355.709973
3.754758,100,356.21046
2.537355,100,356.676697
0.769639,100,357.143276
2.585571,100,357.725117
-3.811924,100,358.205147
14.809794,100,358.658576
24.163476,100,360.970601
64.989453,83,361.32539
36.033012,100,361.787055
26.330129,100,362.231685
56.763387,100,362.692791
41.97769,80,363.121164
22.519753,100,363.574321
17.22389,100,364.008322
92.573956,100,364.425167
36.698682,100,364.909524
30.234554,60,365.207938
24.247613,100,365.708166
29.43813,100,366.174936
25.015434,100,366.607745
107.109762,100,367.056788
117.279185,100,367.574593
121.184328,100,368.025828
122.838648,100,368.490269
46.361623,97,368.92308
70.920098,100,369.370967
122.396587,100,369.873163
116.412365,100,370.322698
80.054803,58,370.573737
115.541849,100,371.022774
100.541502,75,371.390123
128.627892,100,371.910254
109.549631,100,372.383835
84.742123,64,372.655947
104.243115,97,373.106535
120.864617,100,373.564178
112.118207,100,374.091554
86.181089,80,374.473268
104.32622,100,375.071259
102.181264,100,375.523126
113.377858,100,375.954969
112.915739,100,376.534733
100.709355,100,377.087798
96.895641,100,377.787969
101.645455,100,378.171984
97.599496,100,378.572427
79.713901,88,378.950995
90.326017,100,379.326108
90.398291,100,379.722059
97.967751,100,380.156611
101.716006,100,380.569948
103.634845,100,381.004044
88.781876,87,381.354037
107.162433,100,381.754819
102.610966,100,382.171641
109.8909,100,382.633073
111.616625,100,383.036284
73.913855,100,383.476721
87.824114,100,385.536557
100.769448,100,385.887456
112.491974,100,386.27965
102.083019,100,386.663558
28.667531,100,387.053965
71.641177,99,387.520536
104.076817,100,387.978117
109.918732,100,388.351689
108.170443,100,388.725687
105.902983,100,389.153515
97.072115,94,389.542554
103.923957,100,390.019019
86.577257,84,390.334626
105.969002,100,390.754869
106.713779,100,391.152106
107.824843,100,391.541274
108.067679,100,391.967588
111.536289,100,392.562521
110.449759,100,392.951794
78.364646,69,393.223571
93.821645,80,393.519383
104.35292,100,393.935239
75.637948,94,394.34565
97.0794,100,394.762544
103.939659,100,395.202428
112.395779,100,395.567942
99.432348,88,395.941252
118.139306,100,396.357504
114.754156,100,396.8011
111.069313,100,397.219306
119.254753,100,397.637304
105.865059,100,398.067502
89.383389,70,398.339149
121.650223,100,398.719393
111.08283,100,399.160667
107.534229,100,399.553286
109.213777,100,399.933734
108.306649,100,400.374451
110.619414,100,400.749653
110.682339,100,401.195621
101.708894,97,401.566812
103.508072,100,401.95663
119.316578,100,402.345366
99.33251,100,402.765606
120.5903,100,403.197866
118.640011,100,403.65845
80.662159,100,404.091908
82.043737,100,404.467402
115.145788,100,404.872698
72.755799,100,405.297498
90.79851,100,405.794123
120.911189,100,407.69285
125.847628,100,408.174219
118.329103,100,408.582155
120.1946,100,408.982029
122.98466,100,409.366375
118.848848,100,409.755936
124.910429,100,410.20275
121.361245,100,410.637175
126.474699,100,411.030679
116.811807,100,411.416026
113.915636,100,411.820495
124.800866,100,412.197082
80.967341,58,412.493361
124.523634,100,412.914702
121.419291,100,413.332332
124.313095,100,413.831169
25.005094,100,414.252345
76.650784,100,414.642872
20.408599,94,415.020614
86.630122,100,415.381216
91.445653,100,415.84255
39.218303,70,416.234073
25.645837,100,416.686827
122.11508,100,417.197657
122.621964,100,417.611917
59.683221,100,418.104086
34.875938,100,418.556674
92.921238,100,419.114434
114.14795,100,419.563406
88.863442,100,419.993654
111.987483,100,420.5876
22.6996,100,421.114177
62.366247,100,421.616032
10.27251,100,422.119442
27.981709,100,422.645931
22.013519,94,423.064137
10.913997,100,423.592073
14.206126,100,424.198106
0.577523,100,424.698284
59.487414,100,425.137082
2.211336,100,425.630938
13.654556,100,426.159523
2.987445,100,426.638208
2.316699,100,427.262976
3.973562,100,427.824382
4.850738,100,428.429749
1.485253,100,428.96633
83.866017,100,429.445883
56.502063,100,429.863583
40.040545,100,430.46485
28.532618,100,431.025485
46.171735,74,431.368542
25.891368,100,433.668426
51.146768,100,434.195329
113.100561,100,434.8128
114.224699,100,435.360432
115.913354,100,436.037605
114.846543,100,436.560536
91.888403,100,436.961177
111.133713,100,437.544004
120.522367,100,437.960308
117.564576,100,438.360941
124.091946,100,438.836975
90.88217,100,439.44185
112.157733,100,439.914528
34.776284,100,440.398284
29.143623,67,440.717777
29.041865,100,441.158297
25.352508,100,441.627581
82.257491,100,442.209538
59.495944,100,442.692517
120.414714,100,443.173313
121.826389,100,443.764884
119.662739,100,444.396759
99.857657,100,444.950964
9.687718,100,445.41429
48.093741,100,445.893671
111.378144,100,446.391697
78.838643,100,447.142918
34.727457,100,447.592488
16.282247,83,447.980109
43.145926,100,448.488931
21.373112,100,449.084071
100.937414,100,449.625792
50.448539,100,450.040962
114.262439,100,450.491191
118.303673,100,450.920822
84.475605,100,451.424358
101.158161,100,451.874329
64.48349,62,452.226246
93.250037,100,453.027585
29.761326,100,453.690541
89.222994,100,454.39729
58.074489,100,455.062302
54.102744,100,455.971457
90.339482,100,456.530782
82.158356,100,457.089803
48.270607,74,457.509234
98.096699,100,458.047115
48.754707,100,458.580455
21.074372,100,458.980257
17.954129,100,459.38953
19.952066,100,459.783153
15.882633,100,462.228372
-0.186862,100,462.72187
27.816479,100,463.342619
83.250638,100,463.97477
32.641049,100,464.62259
52.155941,100,465.218402
83.818182,100,465.604698
92.041676,100,466.055961
112.965134,100,466.587956
123.204502,100,466.987714
90.197725,100,467.438595
119.79688,100,467.843359
106.826109,100,468.271941
72.922621,97,468.703877
103.001782,100,469.208451
118.599552,100,469.756588
114.27194,93,470.161653
121.387789,100,470.649205
112.670947,98,471.281886
94.636021,79,471.706565
119.060628,100,472.353009
113.855684,100,472.775671
116.592862,100,473.268602
111.958919,100,473.934268
111.379717,100,474.457731
62.276921,70,474.837329
86.844567,87,475.252583
108.892677,100,475.967531
116.824925,100,476.681828
115.688683,100,477.17552
107.896347,100,477.690917
118.512494,100,478.286095
114.587804,100,478.853651
96.887825,85,479.310313
121.210635,100,479.814435
52.842763,94,480.264664
110.205224,100,480.831942
118.859474,100,481.28554
114.534881,100,481.755665
114.562507,100,482.219206
43.869982,100,482.682779
98.218817,100,483.124676
89.34327,100,483.638007
30.565179,100,484.071975
21.725944,100,484.520874
16.223846,100,484.900992
14.861133,100,485.473269
22.082802,77,485.962362
13.548664,100,486.590435
18.214635,100,487.210264
34.44662,60,487.622524
112.86465,100,491.320108
112.656702,100,491.813442
96.247649,83,492.374958
121.991934,100,492.852246
111.761265,100,493.46633
84.95748,84,493.84178
111.216854,100,494.407816
91.209719,93,494.980134
118.86388,100,495.650573
89.432393,100,496.21699
120.055895,100,496.938406
61.666822,100,497.498622
18.418468,100,497.956279
104.628043,100,498.425106
100.355291,100,498.863183
92.70187,100,499.316985
118.982022,100,499.836267
111.522291,100,500.355001
112.165245,100,501.083776
113.178411,100,501.750608
115.227609,100,502.187687
120.933137,100,502.620707
115.913002,100,503.064234
109.031014,88,503.438004
79.713666,60,503.721723
114.509949,100,504.198401
121.916398,100,504.604306
89.978542,70,504.90335
109.471449,100,505.331542
106.082876,100,505.781485
116.872683,100,506.290306
114.098629,100,506.898292
113.734995,100,507.438436
114.494769,100,507.879967
110.262807,100,508.425371
122.073492,100,508.954258
109.037028,100,509.70579
118.124019,100,510.183177
101.829514,100,510.714734
115.953892,100,511.207534
105.453308,88,511.580365
126.592852,100,512.118405
127.278873,100,512.718214
108.772124,89,513.196663
114.583035,100,513.652161
121.845536,100,514.25295
93.159464,84,514.678643
78.289118,100,515.271324
81.541704,100,515.853527
116.979663,100,516.379367
73.773386,100,516.849707
45.10142,100,517.302232
