#{"t_start": 1764260603.5084667, "env_id": "None"}
r,l,t
59.80759,59,95.621358
92.133122,100,95.792418
92.131601,100,96.009038
109.503556,100,96.235397
80.028106,96,96.380528
50.237942,66,96.496293
105.989436,100,96.683059
51.885041,56,96.77703
102.157529,100,96.944252
101.234643,100,97.129459
84.681352,100,97.367551
91.120339,100,97.503458
91.63222,75,97.65272
97.34757,100,101.487197
86.977177,100,101.657998
95.034995,77,101.859941
101.695851,100,102.092253
114.276443,100,102.328111
117.262445,100,102.518918
100.309344,100,102.690301
81.023022,72,102.797576
79.573445,100,103.06932
100.016119,100,103.249448
55.419756,48,103.318734
106.882779,100,103.480259
114.913128,100,103.725185
106.441393,100,103.924121
106.972163,100,104.189574
79.837765,76,104.337176
92.730322,100,104.569041
91.581115,100,104.827522
102.469057,100,105.01593
69.360803,76,105.132844
116.067629,94,105.299448
108.2327,100,105.458453
101.830026,100,109.652432
100.776174,100,109.834074
85.880083,57,109.933723
91.078241,74,110.056406
96.516335,100,110.218655
106.474962,100,111.691896
95.344178,100,111.898966
102.137898,100,112.102222
114.531968,100,112.272607
111.562782,100,112.450474
93.956102,92,112.633535
89.976757,100,113.049149
93.574224,100,113.246004
60.149034,100,113.439281
114.664095,100,113.848707
102.715943,100,114.015424
108.825315,100,114.189072
117.320976,100,114.373797
105.200842,100,114.53895
113.893443,100,114.717191
96.762401,100,114.881819
113.437664,100,118.715169
96.266814,100,118.898381
70.83925,64,119.026037
103.419811,100,119.347167
112.739997,100,119.524235
113.160215,100,119.688706
105.850969,100,119.867561
103.481214,100,120.02098
111.764139,100,120.182496
106.041206,100,120.356608
106.16287,100,120.533959
100.48933,100,120.70329
99.31938,100,120.866771
115.870093,100,121.025237
108.270544,100,121.264559
114.015919,100,121.438969
98.455686,100,121.612753
105.945461,100,121.814371
118.425132,100,121.946037
103.353063,100,122.079648
117.15492,100,122.255765
105.438587,100,126.173544
103.544447,100,126.347424
111.248849,100,126.606363
114.569563,100,126.820904
97.595559,100,126.995171
106.234685,100,127.179171
91.260909,100,127.348154
109.384891,100,127.545629
78.53539,100,127.696113
