#{"t_start": 1764259384.746534, "env_id": "None"}
r,l,t
62.22514,49,78.305971
100.727892,100,78.506503
94.056917,100,78.704333
105.921799,100,78.929957
104.554733,100,82.28802
105.43749,100,82.465221
112.001693,100,82.637991
74.272607,100,82.815231
102.93421,100,83.003565
110.202234,100,83.221802
108.112401,100,83.413725
105.79125,100,83.646804
108.217792,100,83.863729
102.554206,100,84.064949
80.831114,100,84.268997
96.801919,100,84.454896
104.658633,100,84.664073
110.584371,100,84.812865
98.340305,100,85.01345
75.259419,87,85.154142
70.277518,100,85.354748
78.57276,100,85.56391
97.356969,100,85.786327
86.740296,100,85.969601
98.868734,100,89.387276
101.092816,100,89.572851
108.239922,100,89.752279
116.988609,100,89.945859
88.386197,100,90.102161
112.798262,100,90.295779
98.075133,100,90.506714
58.652014,55,90.638947
92.457814,100,90.830479
77.954658,77,90.962248
114.952571,100,91.203531
78.738352,62,91.344956
106.832332,100,91.586215
74.578249,71,91.763596
104.695316,100,92.01203
84.798316,100,92.253408
101.534927,100,92.469949
112.225146,100,92.635044
73.758311,61,92.796884
100.957637,100,93.000543
92.116594,100,93.186579
101.305536,100,93.411868
74.527355,95,96.985263
119.873911,100,97.233121
104.140543,100,97.609071
100.907416,100,97.869037
87.508894,100,98.093629
116.624909,100,99.833674
109.917869,100,100.034754
86.867621,100,100.282015
96.570469,100,100.500254
92.15832,100,100.678494
90.434993,100,100.935213
81.429076,71,101.168331
93.941474,100,101.384963
97.574992,100,101.610257
101.295623,100,101.811079
94.614995,100,102.015551
77.053103,100,102.226554
100.257349,100,102.426134
98.048885,100,102.670352
112.791915,100,102.876058
67.27483,70,103.017456
102.802924,100,105.977583
97.084444,100,106.167608
101.609688,100,106.467297
107.485821,100,106.708571
112.815933,100,106.925264
61.934776,59,107.065613
110.666161,100,107.457835
101.759644,100,107.649809
105.64902,100,107.858423
99.517082,86,108.043066
103.42763,100,108.232035
75.675516,68,108.385185
108.823851,100,108.559462
113.929992,100,108.759017
100.737712,100,108.960565
114.958505,100,109.125284
97.33868,84,109.316775
88.85501,100,109.542054
119.806989,100,109.75871
104.193986,100,109.966361
110.032775,100,110.166489
100.610618,100,110.358072
117.800319,100,113.750806
105.256302,100,113.958022
109.906894,100,114.157817
100.240753,100,114.373542
116.69001,100,114.598282
107.102357,100,114.81529
98.671805,100,115.029729
111.722651,100,115.231742
94.120741,88,115.398623
101.750135,100,115.597433
97.976481,100,115.790277
114.091257,100,115.946252
94.900543,100,116.148293
100.688833,100,117.826113
99.750127,100,118.049239
98.370906,100,118.230172
117.390891,82,118.345726
99.466634,100,118.531797
113.523013,100,118.7404
97.142914,100,118.941667
121.754018,100,119.341889
100.336007,100,122.547058
112.04886,100,122.724478
105.20644,100,122.897442
116.503628,100,123.081426
67.942542,64,123.174306
88.003985,76,123.330874
102.484449,100,123.480176
114.32936,100,123.688849
92.428283,100,123.897135
93.743166,100,124.106549
103.98505,87,124.303437
96.776375,100,124.596678
112.4724,100,124.84655
114.409496,100,125.07261
94.942984,100,125.423503
103.581445,100,125.627796
81.943883,77,125.790408
90.332323,100,125.996263
112.779139,100,126.195261
98.06259,100,126.424321
63.241089,51,126.560751
90.420251,100,126.745192
93.533668,96,129.712448
116.463297,100,129.937624
75.168028,100,130.239045
73.78919,68,130.388268
114.977626,100,130.604791
105.269068,100,130.963508
109.66935,100,131.188226
100.207755,100,131.396574
116.196577,100,131.596624
110.763844,100,131.79419
81.485119,75,131.956122
95.02227,80,132.103871
96.986005,100,132.289343
101.68219,100,132.461806
103.123298,100,132.639069
96.030682,100,132.843021
96.561424,100,133.029053
111.052063,100,133.26708
114.163662,100,133.462152
104.699556,100,133.643985
119.40234,100,133.860571
109.856399,100,137.286259
101.185675,100,137.503438
103.660082,100,139.243938
110.872163,100,139.476187
95.082146,100,139.669242
98.705682,100,139.854457
83.975678,84,140.019163
112.176217,100,140.20434
84.846492,70,140.344811
109.886069,100,140.593377
108.812707,100,140.858147
118.155379,100,141.135859
97.107549,98,141.352681
114.11268,100,141.578847
114.419371,100,141.787813
90.503844,100,141.985667
120.218736,100,142.34389
111.106237,100,142.537092
95.433023,86,142.747267
106.179298,100,142.943178
113.432959,100,143.143687
114.284307,100,146.117889
72.530477,59,146.29712
109.328715,100,146.576214
106.142565,100,146.801696
108.596026,100,147.026213
105.678302,100,147.401796
103.437774,100,147.619748
86.710361,100,147.817892
84.223391,92,148.000832
90.030564,100,148.20935
107.410986,100,148.409856
99.973971,100,148.584049
121.976426,100,148.79241
97.518607,100,149.002916
93.708946,100,149.190974
78.066897,58,149.307622
108.075023,100,149.581284
81.719658,91,149.825755
102.239279,100,150.035953
93.983188,99,150.208503
100.728531,100,150.408979
110.975903,100,150.574067
104.932611,100,154.075013
111.115632,100,154.324961
100.29833,100,154.5335
106.552378,97,154.74065
109.190499,100,154.938873
101.250805,100,155.132869
114.418651,100,155.318404
106.713307,100,155.490849
101.709239,100,155.683111
102.374262,98,155.840841
82.346623,74,155.971958
104.266419,100,157.616077
96.058432,81,157.757076
108.637188,100,157.949867
102.97505,100,158.122604
116.825944,100,158.332251
106.066174,100,158.557504
63.567877,49,158.71338
103.878754,100,159.024067
116.19748,98,159.232606
60.913623,50,159.334237
113.689803,100,159.590549
108.132083,100,162.624462
96.30096,100,162.81673
119.341768,100,162.989349
102.980925,100,163.220882
119.162015,100,163.400147
99.906675,100,163.622634
122.631691,100,163.821591
104.467653,100,164.022504
116.473582,100,164.372684
96.303402,94,164.581042
113.131054,100,164.80629
101.593344,100,165.122347
105.278569,98,165.361799
107.393667,100,165.582825
79.85394,94,165.771097
106.475802,100,165.972748
96.872551,100,166.189427
102.175792,100,166.380033
94.84808,100,166.55541
98.412727,100,166.732707
95.981487,100,169.89859
61.448154,57,170.021736
110.292036,100,170.238554
112.236874,100,170.497097
109.191709,100,170.704631
112.436158,100,171.048475
104.205237,100,171.2633
103.1728,100,171.453444
100.621875,100,171.654944
111.937526,100,171.848315
105.342536,100,172.036661
124.50865,100,172.197145
109.008777,100,172.38554
110.428558,100,172.571626
101.949019,100,172.804816
103.760804,100,172.981427
103.591499,100,173.185391
106.126802,100,173.379393
107.376274,100,173.587697
79.880655,57,173.681238
105.360116,100,173.870756
108.374546,100,175.554198
82.268518,78,178.887561
110.266738,100,179.099218
114.779348,100,179.300976
112.678983,100,179.494977
116.159436,100,179.70354
102.021433,100,179.867445
115.193502,100,180.125288
83.412937,66,180.245591
83.489958,69,180.378688
108.680115,100,180.535017
118.563317,100,180.736616
105.528646,100,180.913473
85.85403,65,181.045156
106.475572,100,181.247023
117.739624,100,181.434983
94.361335,100,181.59652
73.671813,52,181.712546
84.823284,77,181.861721
104.548306,100,182.033699
113.537684,100,182.243624
104.860565,100,182.460982
114.78516,100,182.646178
99.505744,100,186.117245
117.716259,100,186.302238
107.92369,100,186.495714
118.727552,100,186.660135
111.520852,100,186.845781
103.344418,83,187.002539
116.052311,100,187.23683
107.883889,100,187.435417
96.521404,81,187.575989
105.918986,100,187.768625
108.545032,99,187.98635
113.891085,100,188.202126
117.879715,100,188.410728
124.621412,100,188.628059
116.601228,100,188.793729
89.88,100,188.950229
108.519757,100,189.143909
98.338645,100,189.34498
107.68854,100,189.59413
87.444989,80,189.734903
109.613312,100,189.928273
109.763562,97,193.243406
111.690181,100,193.467635
94.98186,100,193.644265
123.446038,100,193.81704
117.912372,100,194.009467
113.803355,100,194.181369
112.090099,100,194.359359
74.411241,53,194.486799
117.699344,100,194.677416
106.756548,100,196.217513
117.318209,100,196.393622
107.158787,100,196.575308
111.047493,100,196.813242
117.453349,100,197.000174
101.295385,82,197.149632
113.593375,100,197.458805
104.1725,100,197.700046
106.160527,100,197.908665
114.994497,100,198.126862
124.758843,100,198.343218
113.594075,100,198.700189
106.791667,100,201.715956
118.959629,100,201.893187
71.008263,51,201.965326
101.493062,100,202.173881
113.831025,100,202.384036
118.198736,100,202.5735
117.228775,100,202.857107
97.946479,100,203.098999
111.766424,100,203.323705
99.015692,99,203.945039
107.776384,100,204.298807
110.358656,100,204.508759
106.439009,100,204.714681
101.581934,100,204.931319
120.190201,100,205.123286
110.748127,100,205.315207
110.020198,100,205.495928
106.098167,100,205.665273
116.764641,100,205.858575
100.862327,79,206.015165
94.512856,100,206.180275
116.279472,100,209.580887
100.370953,100,209.783041
102.144981,100,209.978383
76.559585,55,210.079343
101.707777,100,210.305891
119.315155,100,210.50631
110.840146,100,210.678247
122.152768,100,210.864183
121.908788,100,211.040941
94.199028,86,211.197504
118.427771,100,211.430215
120.008218,100,211.624298
54.596342,49,211.730252
102.101715,100,211.906319
112.356244,100,212.105255
117.725453,100,212.278045
109.669013,100,212.46385
112.44571,94,212.655636
106.099082,94,212.844507
103.070279,100,214.606321
96.349197,100,214.795184
111.478628,100,214.996931
118.643629,100,218.288559
107.515498,98,218.520844
104.186211,100,218.72935
109.445682,100,218.878779
109.435612,100,219.056041
104.619053,100,219.24449
115.064273,100,219.404844
73.332635,62,219.521168
101.615858,100,219.694213
110.317826,100,219.90387
131.488228,100,220.104419
122.690983,100,220.277444
101.896652,100,220.510495
104.597301,100,220.720424
107.598943,100,220.905629
112.074409,100,221.078537
114.432048,100,221.27895
114.59633,100,221.427262
73.70827,70,221.578437
119.896373,100,221.753536
116.793189,100,221.928836
114.031765,100,225.387335
88.112449,69,225.52177
123.559236,100,225.687109
109.709757,98,225.854722
116.9193,100,226.043037
87.036933,75,226.204858
106.721499,100,226.391936
110.634125,100,226.577957
128.504504,100,226.755959
109.351879,100,226.943861
114.363169,100,227.18142
115.224116,100,227.394148
105.461417,100,227.587775
106.315862,100,227.791791
99.493331,84,227.977676
117.283463,100,228.160941
80.85444,56,228.242607
109.198744,100,228.460321
120.075421,100,228.652952
99.342117,100,228.82481
98.039965,100,229.002131
119.77674,100,229.15811
97.946269,86,232.493969
102.362897,100,232.701478
95.380551,88,232.886961
110.979978,100,233.09071
107.757045,100,233.276641
107.238694,100,233.458145
110.562616,100,235.038656
109.762291,100,235.225534
120.801697,100,235.409521
99.916191,100,235.574568
109.43721,100,235.736136
97.452878,100,235.923492
107.408534,100,236.234192
77.601812,55,236.419364
107.97053,100,236.65261
117.79556,100,236.870083
94.436733,100,237.200584
116.689487,100,237.409203
112.611155,100,237.609066
95.165211,100,237.816302
102.841989,100,238.000467
115.785445,100,240.941307
115.427377,100,241.149597
120.627976,100,241.335062
114.095089,100,241.523464
65.758099,56,241.716383
98.759165,85,241.958295
104.845302,100,242.174934
106.468248,100,242.395828
113.629646,100,242.70815
112.823176,100,242.940776
88.832645,87,243.117993
