#{"t_start": 1764258185.0826256, "env_id": "None"}
r,l,t
107.478085,100,71.149371
103.851861,100,71.407574
111.454819,100,71.641237
99.702372,100,71.825727
108.280623,100,72.013864
105.98576,100,72.198694
104.248271,100,72.379316
113.747214,100,72.633864
104.26687,100,72.823694
103.327266,100,73.015261
106.851607,100,73.20856
109.291765,100,73.396907
105.109733,100,73.59054
109.739312,100,73.746873
112.854068,100,73.940324
106.435462,100,75.962021
114.332231,100,76.298016
109.983101,100,76.506533
101.757616,100,76.707817
114.687783,100,76.95517
101.002775,100,77.174423
108.302433,100,77.423266
91.059615,76,77.608402
101.501358,100,77.85609
100.288253,100,78.098041
80.462207,76,78.2805
79.220585,76,78.455557
109.965622,100,78.697636
100.903577,87,78.89728
109.108252,100,79.062624
102.788538,100,79.317961
58.797916,58,79.427058
111.722623,100,79.605324
116.464778,100,79.805939
113.176401,100,79.9946
119.946568,100,80.213239
102.679005,100,80.43009
107.723223,100,82.438987
117.227311,100,82.763425
102.13716,96,82.955947
70.71588,62,83.096785
119.665634,100,84.739887
88.348848,100,84.945815
99.97354,100,85.179113
109.496944,100,85.380354
104.076046,100,85.571039
103.199124,100,85.738261
115.16419,100,85.971507
108.035515,100,86.188841
107.006845,90,86.345442
88.246602,99,86.554829
100.178265,100,86.739504
112.046585,100,86.927641
116.794743,100,87.212445
98.343839,100,87.470505
99.871411,100,87.678905
113.884079,100,87.902583
119.139964,100,88.094091
108.830162,100,90.108309
112.565324,100,90.287634
112.076337,100,90.478548
99.283637,86,90.696196
119.495073,100,90.893602
117.659744,100,91.094559
93.579014,100,91.287829
124.618609,100,91.480173
96.741143,96,91.661247
103.434433,81,91.793512
118.140674,100,92.003076
97.264342,80,92.142297
113.734246,100,92.32837
116.876663,100,92.52241
107.866446,100,92.871353
109.302174,100,93.103468
72.291662,52,93.219985
117.863352,100,93.544761
107.663887,100,93.744629
99.957557,100,93.953085
107.948262,100,94.154716
114.548653,100,95.942594
115.314719,100,96.136228
122.025995,100,96.308146
108.255197,100,96.502289
110.398096,100,96.686262
109.983132,100,96.874752
91.993228,91,97.060703
103.72374,100,97.253214
112.060932,100,97.425627
113.896169,100,97.627256
115.556458,100,97.843674
84.796027,72,98.060247
113.350805,100,98.326616
66.598284,48,98.427098
73.032863,84,100.270691
103.698537,100,100.486042
108.493734,100,100.658399
111.372865,100,100.859993
105.565784,100,101.025013
103.178168,100,101.217953
109.591495,100,101.403239
118.901006,100,101.574914
117.766858,100,103.391196
114.399468,100,103.685181
104.266811,100,103.909367
116.772609,100,104.134677
112.932586,100,104.497759
113.192344,100,104.700656
106.556718,85,104.875639
109.133356,100,105.083139
81.786651,82,105.242438
98.393606,100,105.451006
78.812008,59,105.575263
115.655476,100,105.735912
109.7716,100,105.908442
118.237526,100,106.056292
119.634055,100,106.250299
113.855237,100,106.435797
76.943806,69,106.600289
115.157573,100,106.841639
118.721472,100,107.058312
115.645923,100,107.258679
109.150455,100,107.458257
110.136355,88,109.466334
105.348043,100,109.807703
111.255566,100,110.007635
109.717381,100,110.224227
121.617425,100,110.425547
99.038243,100,110.624759
78.922762,69,110.766073
115.263172,100,110.966597
113.491945,100,111.167546
112.961058,100,111.339666
104.947081,100,111.549952
113.333352,100,111.795901
112.497895,100,112.007277
103.88336,100,112.215714
84.787426,65,112.324399
115.534806,100,112.489458
111.235974,100,112.667181
109.638752,100,112.854997
99.4016,83,113.016311
101.644476,100,113.217811
116.696421,100,113.450992
117.653032,100,113.63266
119.961176,100,115.556539
87.193372,73,115.832983
109.747702,100,117.524117
119.650488,100,117.721793
116.678829,100,117.932157
110.967119,100,118.140015
100.163807,100,118.36963
92.410205,100,118.598616
106.02924,100,118.770686
124.193496,100,118.933283
104.813068,100,119.150032
105.157645,100,119.353826
98.796627,100,119.539766
111.086263,100,119.716511
120.065065,100,119.904753
106.569943,100,120.105739
108.103199,100,120.339013
108.39237,100,120.632676
101.796432,100,120.849442
94.68804,100,121.087484
103.566871,100,123.322469
118.465471,100,123.544919
115.031905,100,123.764317
111.811121,100,123.965575
118.630191,100,124.130296
109.017891,100,124.315852
115.970151,100,124.488334
106.208881,100,124.665821
117.312866,100,124.838784
113.396421,100,125.015456
74.779807,75,125.164218
102.905303,100,125.328311
103.205275,100,125.505322
108.677588,100,125.748052
117.651169,100,126.105177
95.494818,100,126.32224
104.081459,100,126.549686
96.798231,89,126.84743
120.99639,100,127.071607
105.256893,100,127.279624
111.333755,100,127.479992
76.575675,56,127.588118
107.148847,100,129.381231
79.222655,68,129.513964
76.049833,65,129.614597
107.362456,91,129.779278
102.353082,100,129.935162
121.435005,100,130.129802
112.963754,93,130.314539
105.661498,100,130.502739
110.814367,100,130.67969
111.385791,95,130.887617
128.764405,100,131.104063
103.333338,100,133.124575
105.645794,100,133.364094
115.128605,100,133.536573
90.169095,68,133.653136
104.197523,100,133.845493
109.358819,100,134.046937
98.388423,100,134.235356
94.096284,80,134.412016
99.907141,100,134.585276
119.667057,100,134.778879
111.763441,100,134.979588
116.29316,100,136.768236
104.978518,100,137.022001
81.153296,85,137.185857
115.151676,100,137.411664
71.22774,60,137.543719
113.151034,100,137.919638
107.805843,100,138.128206
107.979372,100,138.329422
92.580075,80,138.502247
91.698676,77,138.662871
113.400371,100,138.835522
126.452274,100,139.012986
104.788666,100,139.184423
111.741892,100,139.386042
92.324132,69,139.510655
111.434457,100,139.711222
123.021245,100,139.919499
124.679342,100,140.146485
91.948322,91,140.319175
124.168596,100,140.535778
115.231523,100,140.728226
119.168525,100,142.710461
110.378736,100,142.93586
102.797998,93,143.243377
118.469475,100,143.451637
113.673562,100,143.651131
106.234427,100,143.843523
123.524685,100,144.051109
110.371574,100,144.259798
112.982967,100,144.468443
118.089959,100,144.661752
105.453166,100,144.85006
109.347863,100,145.094453
114.955326,100,145.292944
118.556712,100,145.461515
104.374968,100,145.617595
71.186251,54,145.734246
105.253452,100,145.911425
95.676094,72,146.034448
95.743826,80,146.184251
112.110403,100,146.384621
74.842336,57,146.477503
118.106639,100,146.681942
111.808758,100,150.1335
103.996011,100,150.467025
86.348004,74,150.625862
117.265917,100,150.834302
104.971277,100,151.031077
113.910261,100,151.233973
110.454907,100,151.481127
109.179087,100,151.699791
106.921778,100,151.96557
124.298045,100,152.225554
95.345081,91,152.398586
98.693904,100,152.599591
100.699263,88,152.764989
115.48981,100,152.94973
104.36971,100,153.133426
116.500995,100,153.314047
110.291449,100,153.499408
113.096464,100,153.676825
113.76455,100,153.865238
110.957155,100,154.09864
112.434551,100,154.314912
60.410852,54,154.408758
118.827584,100,156.282208
116.014028,100,156.676143
104.610498,100,156.899934
116.398,100,157.106715
125.509742,100,157.307356
107.279977,100,157.515897
71.40966,61,157.641145
121.476466,99,157.826096
106.596597,100,157.998567
107.649939,100,158.175217
71.521281,69,158.32442
117.761159,100,158.496388
117.572718,100,158.690748
104.235932,100,158.92466
117.388241,100,159.14832
112.813276,100,159.348828
106.144117,100,159.513875
93.163535,100,159.675606
101.831093,100,159.848206
110.494894,100,160.032026
107.628229,100,160.197129
96.33458,100,162.239674
126.420614,100,162.573554
115.007063,100,162.776229
59.3844,60,162.89161
113.247438,100,163.108129
107.482079,100,163.312043
96.089796,100,163.559913
112.781881,100,163.746413
108.563399,100,163.908095
118.84687,100,165.547765
114.818345,100,165.781466
67.102379,57,165.897073
112.058324,99,166.029291
110.802881,100,166.238998
108.984948,100,166.413768
99.431757,85,166.572866
114.43073,100,166.757589
115.031315,100,167.039473
113.800943,100,167.296831
86.595984,79,167.480412
116.925801,100,167.697045
125.839024,100,168.071669
101.840561,100,169.837581
128.342108,100,170.046256
119.219295,100,170.295926
111.684838,100,170.480043
101.139014,100,170.673549
114.886908,100,170.839043
113.134503,100,171.030026
117.57658,100,171.179387
114.437468,100,171.396527
115.819688,100,171.575144
118.690651,100,171.74598
116.04814,100,171.938477
109.79559,100,172.146528
90.989497,76,172.273124
125.44166,100,172.671647
120.662704,100,172.895662
121.95371,100,173.120912
89.189748,70,173.380092
104.345796,100,173.57177
97.170433,78,173.737537
121.660515,100,173.946079
128.76049,100,175.778483
119.834691,100,175.971628
95.902507,76,176.104389
112.580556,100,176.261712
119.731751,100,176.462313
118.227095,100,176.626293
110.163876,100,176.811656
117.677187,100,177.012124
117.045436,100,177.177209
111.63718,100,177.378798
115.415961,100,177.623506
106.563674,100,177.895312
117.245591,100,178.178628
106.557214,100,178.387156
110.000486,100,178.653159
114.100261,100,178.927824
111.845356,100,179.137204
108.404665,100,179.34563
108.480622,100,181.070787
121.274988,100,181.22743
110.489819,100,181.428904
113.188529,100,183.160474
108.422477,90,183.46964
98.396427,100,183.702188
104.926546,100,183.904245
97.682987,100,184.273206
109.706787,100,184.488202
106.303455,100,184.668075
105.897408,100,184.876806
126.227758,100,185.08603
110.489424,100,185.287225
114.512839,100,185.475628
98.218408,100,185.661234
118.160453,100,185.853969
127.767891,100,186.042221
120.72624,100,186.259844
108.149494,100,186.437164
116.700827,100,186.670573
101.36155,100,186.851633
111.28691,100,187.052296
114.464572,100,187.253597
87.534008,68,189.067963
112.88755,100,189.275941
109.089769,100,189.636818
106.214071,100,189.843065
117.19397,100,190.051935
111.36659,100,190.240288
110.856342,100,190.442326
115.260475,100,190.650901
103.514671,100,190.84449
76.979438,67,190.968155
101.843434,100,191.16026
110.893098,100,191.342226
107.622025,100,191.568082
113.028514,100,191.792784
114.344367,100,191.986248
94.938528,75,192.142708
119.817169,100,192.319211
101.40494,85,192.483904
121.468134,100,192.675615
115.163681,100,192.856664
120.222484,100,193.042485
114.831646,100,193.250841
96.222451,89,195.240462
113.34605,90,195.54237
107.499238,100,195.754327
106.944884,100,195.956939
108.111187,100,196.200599
116.98718,100,196.407838
103.792702,100,198.040991
112.420995,100,198.269281
105.643654,100,198.480087
108.716765,100,198.674236
96.328913,71,198.806593
107.913153,100,199.00797
112.871517,100,199.191006
80.535714,62,199.315512
77.101403,59,199.405311
103.681583,95,199.583293
78.413392,62,199.683334
112.333661,100,199.855224
85.493603,71,200.141727
113.414847,100,200.357512
116.406914,100,200.567216
119.875995,100,201.368354
110.118535,100,203.600725
117.519773,100,203.833981
107.284781,96,204.224263
119.006075,100,204.505336
93.551584,83,204.667026
103.418895,100,204.855253
122.750953,100,205.06708
102.828131,100,205.299254
116.894219,100,205.490152
106.778453,100,205.670718
129.743154,100,205.856772
113.359165,100,206.020732
115.553161,100,206.240911
84.456925,66,206.400035
116.541264,100,206.587262
90.662517,94,206.765272
122.032162,100,206.965027
118.498938,100,207.138146
121.57383,100,207.347747
110.473777,100,207.523523
113.614078,100,207.697713
106.399949,100,209.672112
107.768129,100,209.999579
113.589133,100,210.222487
115.529443,84,210.38855
109.001355,100,210.589133
114.886705,100,210.82779
111.153678,100,211.042438
112.387654,100,211.232469
110.056475,100,211.436347
119.014915,100,211.622264
101.039851,80,211.763612
118.782093,100,211.963594
119.644524,100,212.14896
105.289265,100,212.356014
113.748116,100,212.538215
121.47944,100,212.747457
103.661332,100,214.504825
97.94936,85,214.669011
104.158773,100,214.86344
103.875198,97,215.031738
101.07981,85,215.204399
125.066499,100,217.297953
120.704089,100,217.531161
118.901629,100,217.762864
121.597134,100,217.951737
104.97861,100,218.169483
116.091367,100,218.370471
114.171709,98,218.588251
114.315138,100,218.770464
105.655812,100,218.945632
108.308122,100,219.131288
114.233392,100,219.30257
121.843249,100,219.504118
108.763544,100,219.703816
88.119606,64,219.859589
120.814252,100,220.030807
104.532478,98,220.22004
114.165811,100,220.420836
121.019348,100,220.584574
104.130502,100,220.786647
124.392644,100,220.987184
116.753752,100,221.170115
112.544731,100,223.168507
107.626033,100,223.495463
85.529282,70,223.635029
120.114417,100,223.845858
117.097482,100,224.045244
105.996671,100,224.283823
103.81617,100,224.495166
123.529825,100,224.696549
102.254035,100,224.884783
112.794298,94,225.046455
111.880865,100,225.219093
105.632386,92,225.396688
122.095249,100,225.569067
107.709254,100,225.72961
91.617492,73,225.878264
93.269318,76,226.019085
113.631507,100,226.21143
108.692903,83,226.360904
99.682684,81,226.557103
107.482286,100,226.76299
107.393989,100,226.966788
122.054602,100,227.152707
112.346795,100,229.06095
114.036864,100,229.280833
117.678252,100,229.601549
115.041263,100,229.819559
108.54601,100,231.543905
103.010026,100,231.751547
107.852769,100,231.945155
117.170005,100,232.170038
110.508106,100,232.359038
85.352192,70,232.501279
114.290831,100,232.676336
72.070697,50,232.776975
104.418026,100,232.934359
112.392857,97,233.126889
113.183967,100,233.317803
101.530199,100,233.516501
106.785462,100,233.762377
104.237041,100,233.974354
124.074232,100,234.268542
117.442684,100,234.493029
110.765461,100,234.717878
104.230905,100,236.742865
112.674546,100,236.967417
123.673066,100,237.161747
114.109053,100,237.349127
108.735755,100,237.54203
106.39483,100,237.715697
78.609875,57,237.831331
108.94476,100,238.009297
111.098912,100,238.249758
111.308264,100,238.427431
116.793985,100,238.615594
121.600428,100,238.825117
117.21272,100,239.010149
121.236933,100,239.214643
113.576992,100,239.516379
118.642455,100,239.758808
111.623533,100,239.981921
122.576682,100,240.350242
101.006179,88,240.566801
119.190783,100,240.77477
120.250077,100,240.975389
105.179983,100,242.793258
99.307168,100,242.989317
116.629895,100,243.182403
90.586477,65,243.299087
112.098735,97,243.466056
109.750503,100,243.64905
101.915752,98,243.841519
117.245042,100,244.042814
112.293883,90,244.198961
122.432957,100,244.399339
93.532101,100,244.556778
68.43008,60,244.665431
97.08884,70,244.895998
85.101923,63,245.125156
113.101503,100,245.347607
123.166491,100,247.166134
108.483971,91,247.33328
123.596007,100,247.530493
95.45797,100,247.7537
91.451069,72,247.914801
105.465671,100,248.098168
117.247457,100,248.291532
105.910088,100,248.46262
111.413593,100,250.147723
114.734337,100,250.465021
102.136218,100,250.689974
93.655712,77,250.847552
120.119244,100,251.190068
115.964514,100,251.391565
103.950634,100,251.614977
109.920843,100,251.812972
108.346762,100,252.023364
86.702357,83,252.220678
84.298387,59,252.356618
105.991602,100,252.549903
98.185789,100,252.729566
78.264623,56,252.830513
108.078541,100,253.024668
111.144596,100,253.241065
76.274605,55,253.358091
87.87296,64,253.474482
110.090967,100,253.647095
108.417774,100,253.823567
113.972443,100,253.995982
112.178726,100,254.205557
98.873576,100,256.196982
112.818419,100,256.396513
115.217314,100,256.796372
101.586711,95,256.997068
91.231222,74,257.145297
85.60125,65,257.290793
125.512525,100,257.49425
113.881056,100,257.702433
104.882027,100,257.904766
121.501168,100,258.07972
115.534026,100,258.262836
85.918471,68,258.379468
108.924206,100,258.580623
117.009344,100,258.760646
111.235101,100,259.003646
118.873456,100,259.194987
111.584916,100,259.397287
126.164023,100,259.612927
119.599512,100,259.793848
107.97462,100,260.011538
120.520766,100,260.229111
118.604159,100,260.42966
115.775559,100,262.354414
99.958635,83,264.122996
121.77101,100,264.320295
101.19041,76,264.476272
112.440481,100,264.67141
118.140622,100,264.894934
110.341846,100,265.087451
121.892398,100,265.277432
113.394944,100,265.478231
103.138374,86,265.656019
118.052425,100,265.872133
125.871417,100,266.060294
96.13418,75,266.210913
