#{"t_start": 1764257790.1929944, "env_id": "None"}
r,l,t
105.760118,100,82.769764
90.331878,100,82.960635
96.153058,100,83.159582
106.544945,100,83.353199
93.22425,100,83.510581
103.193958,100,83.671275
106.965999,100,83.859572
100.299908,100,84.069059
72.124647,100,84.280005
76.06125,84,84.477683
90.884492,100,84.686237
105.115594,100,84.859277
76.668149,94,85.052903
65.147721,67,85.177568
108.648682,100,85.341461
115.794824,100,85.51939
106.053984,100,85.72078
96.179463,100,85.893492
102.478041,100,86.093974
96.226707,100,86.288136
116.405891,100,86.502159
101.965553,100,89.873941
108.940052,100,90.076048
84.455775,83,90.223876
80.737539,68,90.352195
93.941271,100,90.526532
93.484817,100,90.708105
94.743018,81,90.860725
115.003879,100,91.076353
112.585998,90,91.301666
90.341761,76,91.443124
66.795503,58,91.534919
109.179482,100,91.707958
69.38216,71,91.840265
115.155331,100,92.018342
110.379764,100,92.218124
102.326459,100,92.375505
80.889433,91,92.542605
81.095223,72,92.692686
115.317008,100,92.892246
100.736202,100,93.111098
102.158487,100,93.292074
118.687704,100,93.548942
113.128646,100,93.742112
112.77628,100,97.108563
81.617487,100,97.307887
105.430138,100,97.525268
96.421203,100,97.741785
103.345174,100,99.318456
100.965519,100,99.506502
109.593291,100,99.708096
98.577958,92,99.866532
123.98001,100,100.057445
111.856419,100,100.250702
85.234359,93,100.424408
115.034892,100,100.83312
96.153816,100,101.049786
81.67017,75,101.207198
98.749609,100,101.574317
103.646081,100,101.766801
82.048425,66,101.901087
103.983206,100,102.109172
106.979174,100,102.305991
103.535077,100,102.518287
100.729726,100,102.724137
109.4198,93,105.633049
103.830027,100,105.848294
105.179152,100,106.173561
117.942997,100,106.398879
129.314564,100,106.600062
113.67354,100,106.931538
116.340559,100,107.131413
109.013702,100,107.33265
96.497298,85,107.523497
101.81355,100,107.705941
109.470395,100,107.968579
118.968593,100,108.155999
119.928776,100,108.349254
112.568,100,108.5481
123.131622,100,108.714411
92.712957,83,108.884445
103.69186,100,109.072393
103.613444,100,109.264679
111.496305,100,109.447947
107.29204,100,109.630976
106.492016,100,109.816175
81.404116,67,113.16286
111.098374,100,113.380757
120.999279,100,113.57216
105.403518,100,113.737222
114.021459,100,113.922088
107.070406,100,114.130486
101.207822,100,114.33213
96.843616,79,114.488673
111.355729,100,114.723485
107.433404,100,114.931204
110.072698,100,115.103525
107.724633,100,115.265119
115.481531,100,115.469086
98.568776,100,115.686781
100.581961,100,117.437449
113.580765,100,117.621313
81.478382,100,117.821032
113.585063,100,117.995999
103.853643,100,118.196664
84.213073,61,118.3132
95.218942,100,118.477512
102.281532,100,118.802846
109.959181,100,122.114098
99.69779,85,122.253743
120.21306,100,122.434472
104.504891,100,122.612425
113.04033,100,122.785384
112.032425,100,122.962351
108.622209,100,123.1344
104.117181,100,123.336549
112.398057,100,123.528944
90.356871,100,123.700897
120.930746,100,123.886827
106.082355,100,124.286801
110.752734,100,124.501703
108.702256,100,124.711372
109.067119,100,124.936659
103.589056,100,125.128558
118.289897,100,125.485002
87.994708,66,125.630007
113.638299,100,125.818118
105.389256,100,126.036386
81.891714,79,126.201426
100.357537,100,129.123001
94.17766,94,129.329212
101.708985,100,129.651822
98.761653,100,129.883032
112.585357,100,130.113906
109.303409,100,130.46227
90.703459,100,130.661071
104.169051,100,130.867225
106.747076,98,131.076839
108.729146,100,131.294093
98.68556,92,131.511514
109.113838,100,131.712641
108.679845,100,131.884679
80.202596,52,131.968567
108.629588,100,132.133629
87.544809,75,132.258231
104.234234,93,132.42724
118.767461,100,132.599243
122.346676,100,132.832479
107.729587,100,133.002287
116.99049,98,133.182436
118.386556,100,136.665049
121.379757,100,136.884234
101.391722,100,138.484073
120.090085,100,138.675395
111.121285,100,138.875986
110.799978,100,139.047954
106.856616,100,139.249988
108.738123,100,139.475227
99.082129,100,139.642669
115.085324,100,139.83335
108.172958,100,140.01044
87.388435,100,140.191094
113.96309,100,140.609806
113.161264,100,140.827023
103.816653,83,140.999616
103.329207,100,141.343383
89.936256,72,141.483567
97.79809,100,141.693353
110.366031,100,141.90035
119.9769,100,142.098349
126.897475,100,142.325347
104.640522,87,145.274127
110.015791,100,145.508049
95.397056,91,145.790684
115.337285,100,146.09949
120.144236,100,146.332507
108.554424,100,146.68477
80.626794,59,146.832415
108.661945,100,147.058047
110.26082,100,147.265004
101.974694,100,147.463974
108.030298,100,147.714224
98.112161,100,147.915031
113.360999,100,148.107304
111.262118,96,148.282003
111.410915,100,148.432941
112.293372,100,148.597221
125.48511,100,148.790808
102.366423,99,148.980894
114.033969,100,149.173394
74.852546,81,149.365329
110.901106,100,149.558694
111.828857,100,152.996322
84.307028,81,153.164543
122.70607,100,153.374649
116.205988,100,153.562784
108.067469,100,153.779498
119.241659,100,153.997233
98.638982,88,154.174482
122.413699,100,154.40609
108.698555,100,154.624537
114.249649,100,154.812715
112.522023,100,155.014355
97.709832,100,155.17822
80.300578,77,156.710618
113.065579,100,156.91126
116.023018,100,157.089209
117.941183,97,157.238576
116.95279,100,157.430402
102.979622,92,157.595472
116.744845,100,157.913725
94.061724,81,158.106409
112.132329,100,158.32372
103.0167,100,158.655549
117.464752,100,161.663018
117.042567,100,161.845082
116.034056,100,162.012357
117.846464,100,162.212645
104.765939,100,162.456842
108.374236,100,162.671536
124.304599,100,162.891006
111.033902,100,163.197263
111.90989,100,163.586251
119.781238,100,163.823258
107.878617,86,164.151283
108.537531,90,164.347775
113.338418,100,164.572359
116.369723,100,164.775478
96.160773,100,164.980975
117.080787,100,165.173287
120.058695,100,165.36549
113.002787,100,165.539418
101.003115,84,165.684154
111.349274,100,165.865845
91.337067,70,165.992062
118.355736,100,169.235651
107.239055,100,169.986422
117.240586,100,170.22121
114.88472,100,170.4364
