#{"t_start": 1764261054.9745224, "env_id": "None"}
r,l,t
94.649767,100,105.846229
93.217455,100,106.057756
59.305867,66,106.148611
96.113171,100,106.364758
65.172515,64,106.499421
87.728451,97,106.682446
59.674746,68,106.830875
108.631746,100,110.172458
73.925896,100,110.365726
72.953671,100,110.548348
121.816934,100,110.73178
106.786617,100,110.912921
95.091955,100,111.081762
107.84347,100,111.257849
81.398725,72,111.396077
82.096267,100,111.605011
73.540321,100,111.831484
102.395177,100,112.047772
79.016663,100,112.24731
96.797986,100,112.446014
93.724597,100,112.647939
82.909766,86,114.295603
94.527976,82,114.463569
95.158402,100,114.681813
78.354896,78,114.813826
96.996693,100,114.996474
92.649176,88,115.180546
69.557141,72,115.344471
88.860028,100,115.663046
101.996444,100,118.895362
77.042871,71,119.019797
86.829548,100,119.217568
110.643084,100,119.39537
83.665564,100,119.581352
99.774222,100,119.744493
96.682191,100,119.948002
91.142709,83,120.112171
111.095025,100,120.329908
75.527923,100,120.513255
113.079143,100,120.679787
103.226598,100,121.083928
104.001131,100,121.27965
111.536987,100,121.512929
96.583427,100,121.845216
92.374796,100,122.056772
106.307446,100,122.262782
111.396889,100,122.462138
97.885392,100,122.681537
104.481311,100,122.877661
99.71579,91,123.061682
102.068714,100,126.128713
102.057913,100,126.445441
103.142864,100,126.687262
105.961073,100,126.906617
102.112542,100,127.227483
110.848691,100,127.444197
94.799051,83,127.614617
110.667651,100,127.810567
113.585293,100,128.021329
104.036982,100,128.263957
75.613774,84,128.458315
92.070111,100,128.660885
111.261794,100,128.84386
107.980265,100,129.045619
103.941439,100,129.231839
84.847527,100,129.425068
84.462462,100,129.610299
117.346143,100,129.81241
93.319453,95,129.983627
109.004342,100,130.165017
118.760176,100,130.359219
108.67089,100,133.825633
95.619121,100,134.038954
105.595002,100,135.645289
104.393268,100,135.832075
115.038781,100,136.014852
100.772189,100,136.209134
106.42955,100,136.418305
106.579346,100,136.593396
97.443153,100,136.80275
91.766509,100,136.991806
65.822295,76,137.303691
99.522563,100,137.558277
83.514886,83,137.73024
107.889582,100,138.077109
106.83771,100,138.264749
101.918412,100,138.475314
103.50841,100,138.688953
98.845286,87,138.859098
111.020893,100,139.057484
104.793926,100,139.275184
72.732505,61,139.392906
88.540027,100,142.528351
110.213425,100,142.826471
110.005495,100,143.041167
116.43241,100,143.258815
110.178011,100,143.607196
118.174357,100,143.813094
102.320984,100,144.008611
95.20229,100,144.228938
111.69633,100,144.446447
98.11913,100,144.681843
69.985558,66,144.805229
106.330894,100,144.992118
103.607927,100,145.213568
100.844126,100,145.386446
100.443516,100,145.591352
105.807526,100,145.758351
110.362764,100,145.970739
108.71617,100,146.122841
102.728731,100,146.324907
102.69148,100,146.508345
94.64511,100,146.730689
116.182369,100,150.123516
83.240634,100,150.322078
98.097757,90,150.497356
109.281966,100,150.707518
94.510647,81,150.874032
115.171877,100,151.057554
89.36417,100,151.240618
114.993146,100,151.476828
100.384646,100,151.686493
105.745458,100,151.896047
106.925194,100,152.057142
72.363153,60,152.15714
91.155038,75,153.731331
96.642522,100,153.906766
112.056373,100,154.089561
64.870972,56,154.195233
72.751492,80,154.322684
114.217527,100,154.520743
101.920661,100,154.771198
103.241438,100,155.089904
114.772095,100,155.309201
95.321151,100,155.525764
98.240418,100,158.671606
94.713398,100,158.87152
108.163965,100,159.090661
99.714018,100,159.273203
106.718601,100,159.471335
100.700905,100,159.673018
118.283964,100,159.861483
106.579789,100,160.038938
114.201598,100,160.37868
108.567575,100,160.637774
80.114793,79,160.825765
91.919201,100,161.16119
111.257071,100,161.355281
106.160537,100,161.566704
100.298995,100,161.754549
114.097669,100,161.951568
105.191196,100,162.155088
122.225913,100,162.385609
102.806057,100,162.571325
81.390864,69,162.688568
102.390893,100,162.887375
106.048324,100,166.020087
100.117083,100,166.237745
105.126136,99,166.577278
100.36853,100,166.769032
111.596913,100,166.986581
99.250399,78,167.142529
