#{"t_start": 1764261480.8635197, "env_id": "None"}
r,l,t
90.754021,74,270.059042
118.98697,100,270.294263
122.470612,100,270.50306
111.779111,100,270.703509
94.192872,70,270.881149
113.518133,100,271.112693
110.211504,100,271.297901
117.902179,100,271.481326
112.204312,100,271.663541
117.68526,100,271.880547
125.386366,100,272.063509
83.220117,73,272.231386
114.242622,100,272.414488
118.195277,100,272.642774
111.626653,95,272.861291
107.163534,100,273.096376
112.5034,100,273.331049
105.653408,100,273.57989
113.909475,100,273.849609
86.689431,66,274.020881
117.192951,100,274.279773
106.651989,100,274.513043
102.815294,100,274.835399
104.003555,100,275.571218
109.754348,100,275.863829
110.319787,100,276.230195
107.522978,100,276.479564
121.538262,100,276.680402
118.32715,100,276.897152
78.201657,68,277.045444
109.372486,87,277.239989
123.33064,100,277.472564
119.008305,100,277.812154
116.922411,100,278.080126
111.776321,100,278.307387
114.187229,100,278.53368
118.002097,100,283.393781
113.418563,100,283.728141
75.88453,59,283.88446
101.324874,100,284.078964
103.773047,100,284.304201
113.486774,98,284.59758
121.826304,100,284.94504
116.841432,100,285.194375
113.879745,100,285.895194
98.238164,83,286.160502
112.479693,100,286.427447
117.125433,100,286.794892
100.042091,90,287.095038
121.935459,100,287.31579
118.596459,100,289.127992
75.894576,53,289.285884
83.349266,70,289.443644
106.49611,100,289.660543
120.421311,100,289.859116
118.663586,100,290.055115
111.919631,100,290.361042
115.803903,100,290.627418
117.902125,100,290.827717
114.870135,100,291.049863
126.872859,100,291.244243
104.97936,100,291.495594
112.850915,100,291.74998
102.770091,100,292.043074
112.922621,100,292.243309
116.435964,100,292.47634
100.484509,100,292.689223
115.78577,91,292.860592
117.382103,100,293.079898
127.132232,100,293.292686
73.279326,64,293.428814
113.958424,100,293.642709
119.727774,100,293.886448
86.637094,75,294.034728
114.899259,100,294.209808
96.425454,100,294.431194
107.44481,100,294.66952
118.437314,100,294.87483
122.928838,100,295.092519
108.768263,100,300.125903
118.834985,100,300.392557
101.811627,73,300.611345
119.199139,100,300.991349
99.376967,100,301.362229
102.496715,80,301.573578
95.267927,76,302.910283
126.569242,100,303.575631
100.142201,81,303.77597
111.822832,100,304.013824
109.078361,100,304.23011
120.716772,100,304.458204
91.451697,66,304.580041
111.399716,100,304.773951
113.449323,100,304.960881
92.331373,83,305.144458
125.08895,100,305.38043
112.156881,100,305.657466
116.067907,100,305.929193
120.106617,100,306.240003
110.078569,100,306.489851
84.804679,64,307.109741
116.54918,100,307.376731
96.043457,90,307.591454
119.120948,100,310.141259
106.481516,100,310.379956
85.865638,67,310.522946
133.718849,100,310.801866
105.557495,100,311.510248
72.780161,100,311.912138
108.553613,100,312.534359
119.85212,100,313.03454
109.704014,100,313.438552
109.827105,100,313.722383
111.092559,100,314.004229
127.08767,100,314.278706
104.948925,100,314.55232
95.619053,71,314.739287
95.516503,83,314.921781
119.387241,100,315.173763
108.388784,100,315.528419
103.358247,95,315.967238
113.669443,100,316.222902
106.607353,100,316.440185
78.329283,74,322.104151
101.690362,100,322.414503
119.780161,100,322.653626
112.360193,100,322.843322
110.732649,100,323.053925
113.287438,100,323.271591
89.512804,75,323.437552
108.767793,86,323.604884
121.410967,100,323.811132
113.845949,100,324.008403
114.289334,100,324.220325
108.36879,100,324.474771
113.653339,100,324.745439
113.193537,100,324.954513
113.708627,100,325.137111
119.530022,100,325.354539
74.13399,53,325.465946
122.10807,100,325.670146
97.1671,100,325.883168
113.487171,100,326.069953
79.965517,62,326.216583
95.338967,79,326.388302
107.146948,100,326.585816
120.459724,100,326.848404
96.094889,100,327.096414
118.372949,100,327.333313
98.514327,85,327.508251
113.506778,100,327.702941
115.028158,100,327.910332
113.699212,100,328.103907
108.776616,100,328.302875
113.989608,100,328.506554
115.007957,100,328.73012
106.320633,100,330.553034
111.338353,100,330.72011
105.610813,100,330.919664
103.981898,100,331.08672
117.024301,100,331.294008
109.194426,100,331.560072
116.323756,100,332.032314
125.425775,100,332.253126
111.167085,100,332.574525
105.222769,100,332.809656
122.371021,100,337.534407
111.653934,100,337.738627
93.912108,100,337.949963
106.195283,100,338.23545
114.712011,91,338.502042
113.681452,100,338.884197
114.138344,100,339.101846
110.954641,94,339.322172
112.781309,100,339.553488
114.448768,100,339.751594
112.883805,100,339.950634
116.803744,100,340.16792
116.427043,100,340.390598
114.950155,100,340.632443
130.376648,100,340.856188
121.030082,100,341.151613
113.986158,100,341.446346
125.297345,100,341.952268
107.356983,100,342.494859
119.042342,100,342.77309
111.563609,100,343.044821
122.60219,100,343.283928
106.103312,100,343.499976
109.551652,100,343.717152
114.79,100,343.941302
123.100976,100,344.148842
113.883856,100,344.350894
114.822718,100,344.559968
105.506572,94,344.86648
112.540002,100,345.241539
103.95575,100,345.597906
114.219388,100,345.871912
118.667113,100,346.082777
116.811921,100,346.316163
123.184024,100,346.549444
94.439421,84,346.748383
107.897903,100,346.964942
69.943417,66,347.10614
95.964081,73,347.297295
110.660734,100,347.583649
120.951228,100,347.862951
107.58022,100,349.915824
117.182474,100,354.115075
103.130125,97,354.376176
119.663444,100,354.603534
111.586717,100,354.837816
105.451487,100,355.114474
116.855365,100,355.39833
113.365904,95,355.615394
111.957993,100,355.947678
107.595152,100,356.263348
110.731148,100,356.543954
95.233925,66,356.833641
114.764842,100,357.362321
81.805144,63,357.631737
109.863838,100,357.940223
122.073681,100,358.187914
118.518992,100,358.443243
121.346472,100,358.681104
98.591759,85,358.898269
111.412743,100,359.113773
93.475547,88,359.33505
97.386298,73,359.513517
116.642094,100,359.731302
110.528787,93,359.913532
118.073576,100,360.255229
120.908238,100,360.579626
110.871686,94,360.835187
104.7311,100,361.150842
121.031164,100,361.448538
116.938936,100,361.683455
108.340717,100,362.010707
119.922678,100,362.312472
118.196059,100,362.530838
117.563843,100,362.749011
107.963608,84,362.970976
78.053982,58,363.097477
95.705711,75,363.321579
104.55289,98,363.614442
101.660525,100,363.869965
73.76869,51,363.963242
108.045933,100,364.196752
101.952974,85,364.466491
116.477982,100,364.723668
111.640413,100,364.987615
113.79414,100,365.216537
113.693281,100,371.062881
124.695598,100,371.284384
109.768797,100,371.529301
108.835517,100,371.751105
87.903675,63,371.873451
116.025394,100,372.076832
117.661846,100,372.278898
119.506265,100,372.5264
117.533224,100,374.195097
112.799151,100,374.378492
111.101089,100,374.58996
112.23133,100,374.827785
108.05407,100,375.027495
108.2226,100,375.227542
102.931955,100,375.408596
123.232293,100,375.594852
106.22338,100,375.793964
117.782861,100,376.00354
109.730537,100,376.218053
104.818777,87,376.427029
119.230234,100,376.644315
121.661858,100,376.867666
106.914285,100,377.215221
115.109417,100,377.426917
107.732362,87,377.793515
99.846934,100,378.077869
116.261426,100,378.275656
113.642961,100,378.477766
123.298853,100,378.694281
102.29416,100,378.883601
121.68975,100,379.077623
88.760872,78,379.280354
106.043968,100,379.520553
122.515817,100,379.757854
111.358617,100,379.960356
105.892596,100,380.163235
91.194039,76,380.293599
114.558712,100,380.512814
105.593887,93,380.693702
115.537112,100,380.915884
103.21018,100,381.11067
114.622881,100,381.309454
115.429701,100,385.706397
109.228478,100,385.924255
106.20538,100,386.174317
102.413748,100,386.386864
111.972255,100,386.592749
124.304197,100,386.791788
117.695017,100,387.006494
106.784372,100,387.218461
111.97908,100,387.444036
109.286354,100,387.655903
113.244469,100,387.870315
111.230955,100,388.073587
100.858837,100,388.363532
105.351699,89,388.579644
106.561463,100,388.808566
117.161704,100,389.105137
123.109731,95,389.307994
106.740245,100,391.357601
114.366718,100,391.572204
112.722512,100,391.779281
113.03371,100,391.974616
109.539231,100,392.207803
106.968029,100,392.390696
99.679658,100,392.59944
100.586414,65,392.739273
123.213584,100,392.974958
107.99886,100,393.247495
108.626259,100,393.441626
112.500597,96,393.648071
85.420704,74,393.790471
124.231009,100,394.005024
113.671198,100,394.213128
104.809533,100,394.413632
110.990588,100,394.607967
89.416771,78,394.773858
114.202052,100,394.956901
115.930352,100,395.214004
117.379669,100,395.556093
117.163579,100,395.794554
113.171608,100,396.023397
122.465504,100,396.256148
94.708889,100,396.490049
